"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"","812","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","812","081","24","3.391","29.2","29.2","29.2","4.2","4.2",".",".",".",".",".",".",".",".",".","4.2","."
"3rd Yr Primary Care Clrkshp","","Course Total","25","3.391","28.0","28.0","28.0","4.0","4.0",".",".",".",".",".",".",".","4.0",".","4.0","."
"","840","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","840","063","17","3.765","58.8","35.3","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec 4th Yr Precept/Clrkshp","","Course Total","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Preceptorship-Ashland","852","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","853","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","855","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","855","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","","Course Total","2","***","","","","","","","","","","","","","","","",""
"Preceptorship-Eau Claire","856","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","858","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","859","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Marshfield","862","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","863","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","864","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","865","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","867","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","868","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","870","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","871","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","873","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","873","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","873","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","","Course Total","3","***","","","","","","","","","","","","","","","",""
"Preceptorship-Minong","875","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Cross Plains","880","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","883","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Anesthesiology","921","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","922","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","922","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","922","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","","Course Total","3","***","","","","","","","","","","","","","","","",""
"","923","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","923","043","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Human Oncology","","Course Total","5","***","","","","","","","","","","","","","","","",""
"","924","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","924","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","924","043","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","926","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
