"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","",""
"971","042","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","7","3.786","57.1","42.9",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"976","001","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","002","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","004","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","11","3.727","63.6","18.2","18.2",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"981","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","041","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","043","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","7","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"985","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","045","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"988","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"990","100","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","167","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","169","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","180","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","288","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","11","",".",".",".",".","",".","",".","",".","45.5",".",".",".","54.5",".",".",".","."
