"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","",""
"699","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","070","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","083","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","091","7","3.938","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","095","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","32","3.967","90.6","6.3",".",".",".",".",".",".",".",".",".",".",".",".","3.1","."
"713
Practicum-Genetic Counselng","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"731
Clinical Genetics","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"737
Contemp Pro Iss-Gen Cnslng","001","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"739
Lit Search Strategies&Analysis","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"741
Interviewing and Counseling","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"744
Biochm Genetics for Counselors","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","061","13","3.615","46.2","30.8","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","062","21","3.500","38.1","23.8","38.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Year Pediatrics","Course Total","34","3.544","41.2","26.5","32.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"813
Adv Pract-Genetic Counselng","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"919","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"920","041","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","042","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","043","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Subinternship-CSC","Course Total","15","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"940","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","",""
"950","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"950","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ped Endocr/DiabetesClrk-CSC","Course Total","2","***","","","","","","","","","","","","","","","",""
"953","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"953","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Genetics Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","",""
