"TERM : 1192","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2018-2019","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","",""
"TRIUMPH III: Leadership","955
044
16","",".",".",".",".",".",".",".","93.8",".",".",".",".",".",".","6.3
."
"SR MED
882","141
Dept. Total","3.815","48.2","19.9","3.5",".",".",".",".","22.0",".",".",".",".",".",".","6.4
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","",""
"Prof Yr 2","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".  
."
"Prof Yr 3","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"Prof Yr 4","125","3.815","54.4","22.4","4.0",".",".",".",".","12.0",".",".",".",".",".",".","7.2
."
"Professionals","141","3.815","48.2","19.9","3.5",".",".",".",".","22.0",".",".",".",".",".",".","6.4
."
"","Dept. Total
141","3.815","48.2","19.9","3.5",".",".",".",".","22.0",".",".",".",".",".",".","6.4
."
"March 14, 2019","","","","","","","","","","","","","","","","","Page 411 of 438"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
