"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","",""
"COMMUNITY & ENVIRONMENTA Section","","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"864
C&E SOC","","","","","","","","","","","","","","","","","","","","",""
"Agroecology of Food and Ag","103","002","","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Community & Envir Soc","140","001","","72","3.700","51.4","37.5","5.6","1.4","1.4",".",".","2.8",".",".",".",".",".",".",".","."
"Survey of Sociology","210","001","","27","3.278","18.5","40.7","29.6","7.4",".","3.7",".",".",".",".",".",".",".",".",".","."
"The Sociological Enterprise","211","001","","17","3.618","64.7","5.9","17.6","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"Envir, Nat Resources & Society","248","001","","23","3.543","21.7","65.2","13.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Independent Study","299","075","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Issues in Food Systems","340","001","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Meth-Sociological Inquiry","357","001","","23","3.238","4.3","47.8","26.1","13.0",".",".",".",".",".",".",".",".",".","4.3","4.3","."
"Stats for Sociologists I","360","001","","14","3.286","21.4","21.4","50.0","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Stats for Sociologists II","361","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","399","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399","089","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399","094","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Coord Intrnshp/Cooprtv Educ","","Course Total","","5","***","","","","","","","","","","","","","","","",""
"","475","002","","10","3.000","20.0","20.0","10.0","20.0","20.0",".",".",".",".",".",".",".","10.0",".",".","."
"","475","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","475","005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Classical Soc Theory","","Course Total","","14","3.154","28.6","14.3","21.4","14.3","14.3",".",".",".",".",".",".",".","7.1",".",".","."
"Capstone Experience","500","001","","15","4.000","93.3",".",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"Soc-Int'l Dev, Envir&Sustain","540","001","","26","3.854","73.1","11.5","7.7",".",".",".",".",".",".",".",".",".","3.8","3.8",".","."
"Ethics of Modern Biotechnology","565","001","","6","3.300","16.7","33.3","16.7","16.7",".",".",".","16.7",".",".",".",".",".",".",".","."
"Poverty and Place","578","001","","7","3.600","28.6","28.6","14.3",".",".",".",".",".",".",".",".",".","28.6",".",".","."
"Community Development","617","001","","8","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Soc:Devlp Societies/3rd Wld","630","001","","10","3.550","20.0","70.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Thesis","691","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Race & Ethnic Relations","922","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Environmental Sociol","948","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Rsch:Comm & Environmental Soc","985","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","990","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading and Research","999","093","","1","***","","","","","","","","","",".",".",".",".",".",".","."
