"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","",""
"933","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"933","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Sports Medicine","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"935","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"St Mary's Fam Med Sub-Intrnshp","Course Total","8","3.944","87.5","12.5",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"937","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Fam Medicine UW Hospital Sub-I","Course Total","7","3.714","57.1","28.6","14.3",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"940","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Community Care of the Elderly","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"941","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Integrative Medicine","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
