"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","",""
"940","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"943","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediat Cardiol Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"950","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ped Endocr/DiabetesClrk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"953","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Genetics Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"956","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Hematol-Oncology Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"963
Peds Nephrology","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Sports Med-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"967
Pediatric Pulmonary Clrk-CSC","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Rheumatology","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"973","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Gastroenterology","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"990","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","202","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","203","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","213","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","8","3.900","75.0","12.5","",".",".","",".","",".","",".","12.5","",".",".",".",".",".",".",".","."
