"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"965","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerkship","Course Total","9","3.850","66.7","33.3",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"969","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transfusion Med Clerk-CSC","Course Total","10","3.800","60.0","40.0",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"970","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastro/Hepatology-Milwaukee","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"971","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease Clerkship","Course Total","8","3.800","75.0","12.5","12.5",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"976","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nephrology Clerkship","Course Total","12","3.765","50.0","41.7","8.3",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"981","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","007","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","008","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease-Clinic/Cons","Course Total","10","3.821","70.0","30.0",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"985","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"March 14, 2019","","","","","","","","","","","","","","","","","","","","","","","Page 379 of 438",""
