"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"RADIOLOGY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"832
RADIOL","","","","","","","","","","","","","","","","","","","","","","","",""
"619
Microscopy of Life","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","214","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","220","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","222","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"813","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","010","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","012","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Radiology Clerkship","Course Total","6","",".",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"910","063","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","083","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Indep Rdg & Rsch-4th Yr Med","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"920","001","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Diagnostic Radiol Clerk-CSC","Course Total","27","3.970","92.6","7.4","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"923","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Nuclr Med Clerk-CSC/VA","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
