"MEDICINE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","",""
"Women's Health in Primary Care","Course Total","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"933","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","043","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Geriatric Elective","Course Total","","4","***","","","","","","","","","","","","","","","",""
"935","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Hematology/Oncology","Course Total","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"938","041","","15","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"938","042","","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"938","043","","15","3.800","66.7","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"938","044","","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"938","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"938","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Acting Internship - Inpt-Med","Course Total","","60","3.800","65.0","30.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"940","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Allergy & Clinical Immunology","Course Total","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"942","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"942","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Electrophys-Milwaukee","Course Total","","2","***","","","","","","","","","","","","","","","",""
"943","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Cardiology Consultation Serv","Course Total","","13","3.885","84.6","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
