"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","",""
"PHARMACEUTICAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"718
PHM SCI","","","","","","","","","","","","","","","","","","",""
"990","090","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","091","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","095","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","43","",".",".",".",".",".",".",".","95.3",".",".",".","4.7",".",".",".","."
"999
Advanced Independent Study","077","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PHM SCI
718","Dept. Total","1305","3.546","50.2","17.5","16.0","4.6","3.0","0.7","0.5","3.1",".","4.2",".","0.2",".",".",".","."
