"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"935
Medical Oncology-Marshfield","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Consult Serv-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"944","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Cardiol Clerkshp-VAH","Course Total","6","3.333","16.7","33.3","50.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"953","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","16","3.735","50.0","43.8","6.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"954
Dermatology Clerk-Marshfld","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-Milw","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"957","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"960","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","009","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","013","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","046","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","12","3.700","50.0","41.7","8.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"962
Endocrinology Clerkship-CSC","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"969
Transfusion Med Clerk-CSC","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
