"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","",""
"961","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"962","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"963
Cardiac Surg Clerkship-CSC","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","7","3.875","71.4","28.6","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
