"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","","","","","","","","",""
"920","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rehabilitatn Med Clerk-CSC","Course Total","6","3.667","50.0","33.3","16.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
