"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","",""
"863","061","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"863","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"863","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","Course Total","8","3.727","50.0","50.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"864","061","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"864","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"864","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"865","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"865","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"866
Preceptorship-Rice Lake","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"867
Preceptorship-Shawano","061","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"870
Preceptorship-Viroqua","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"873","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"875
Preceptorship-Minong","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"878","062","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"878","063","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Madison/Cap Hlth Ctr","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"879","061","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"879","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Madison/Meadowood","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"882
Preceptorship-Fitchburg","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","061","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","062","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"922","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","007","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","Course Total","8","3.958","87.5","12.5",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"924","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","044","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","Course Total","7","3.750","71.4","14.3","14.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","","","","","Page 369 of 396",""
