"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","","",""
"926
Extramur Elect-Obstet & Gyn","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","016","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Ophthalmolgy","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"928
Extramur Elect-Pathology","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Pediatrics","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"931
Extramur Elect-Psychiatry","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","042","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"935","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","008","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramural Elec-Primry Care","Course Total","7","3.500","28.6","57.1","",".","14.3","",".","",".","",".","",".",".",".",".",".",".",".",".","."
