"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"Cardiol Consult Serv-CSC","Course Total","6","3.500","16.7","66.7","16.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"944
Clinical Cardiology Clerkship","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"945","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"945","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Acute Care Med Cardiol-Milw","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"951
Ambulatory Cardiology","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","001","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","16","3.971","93.8","6.3",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"954
Dermatology Clerk-Marshfld","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-Milw","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"957","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"958","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Medicine-Green Bay","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"960","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","005","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","15","3.543","13.3","80.0","6.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"962","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"965","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"969
Transfusion Med Clerk-CSC","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970
Gastro/Hepatology-Milwaukee","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"June 25, 2014","","","","","","","","","","","","","","","","","","","","","","Page 353 of 409",""
