"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","",""
"699","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"712
Hlth Care-Diverse Communities","001","25","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"919","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","4","***","","","","","","","","","","","","","","","",""
"920","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clrkshp Family Med-Madison","Course Total","2","***","","","","","","","","","","","","","","","",""
"931","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"931","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Cl Mgmt-Addictv Disordr-Mad","Course Total","2","***","","","","","","","","","","","","","","","",""
"933
Sports Medicine","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"FAM MED
370","Dept. Total","37","3.829","24.3","5.4",".","2.7",".",".",".",".",".","67.6",".",".",".",".",".","."
