"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","",""
"971","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"973
Infectious Disease-Marshfld","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","003","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","006","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","8","3.750","62.5","25.0","12.5",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"977
Hyperten&NephrolClerk-Mshfd","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981
Pulmonary Disease Clerk-CSC","002","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Crit Care-ICU Subintrn-Milw","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"985","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"988","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"990","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","055","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","101","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","180","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","206","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","209","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","232","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","233","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","238","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","20","",".",".",".",".","",".","",".","",".","70.0",".",".",".","15.0",".",".","15.0","."
