"TERM : 1144","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2013-2014","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"PHYSICIAN ASSISTANT PROGR","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","",""
"","769
002
9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"Phy Asst Preceptorship:Electve","Course Total
36","3.972","97.2",".","2.8",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"PHY ASST
750","531
Dept. Total","3.677","35.0","21.1","13.0","2.6",".",".",".",".",".","27.9",".",".","0.4",".  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","",""
"Prof Yr 1","425","3.485","28.7","25.2","15.8","3.1",".",".",".",".",".","26.8",".",".","0.5",".  
.  
."
"Prof Yr 2","106","3.917","60.4","4.7","1.9","0.9",".",".",".",".",".","32.1",".",".","",".  
.  
.  
."
"Professionals","531","3.677","35.0","21.1","13.0","2.6",".",".",".",".",".","27.9",".",".","0.4",".  
.  
."
"","Dept. Total
531","3.677","35.0","21.1","13.0","2.6",".",".",".",".",".","27.9",".",".","0.4",".  
.  
."
"June 25, 2014","","","","","","","","","","","","","","","","Page 370 of 409"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
