"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","",""
"Biology & Society, 1950-Today","133","001","","61","3.373","29.5","37.7","18.0","4.9","3.3","3.3",".","1.6",".",".",".",".",".",".","1.6","."
"Fr Hon Sm:Hist Sci,Tech,Med","180","001","","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Origins-Scientific Thought","201","001","","31","3.550","48.4","25.8","12.9","3.2","6.5",".",".",".",".",".",".",".",".",".","3.2","."
"Making of Modern Science","202","001","","77","3.435","24.7","48.1","19.5","5.2","2.6",".",".",".",".",".",".",".",".",".",".","."
"Bodies, Diseases, and Healers","212","001","","59","3.123","11.9","27.1","32.2","11.9","5.1","1.7",".","8.5",".",".",".",".",".","1.7",".","."
"Technol&Social Chng in Hist","222","001","","75","3.153","22.7","25.3","25.3","14.7","5.3",".","2.7","4.0",".",".",".",".",".",".",".","."
"Honors Seminar: Sci, Tech, Med","286","001","","8","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","350","001","","12","3.792","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","350","002","","21","3.262","38.1","28.6","9.5","14.3","4.8",".","4.8",".",".",".",".",".",".",".",".","."
"Spec Topics-Hist of Science","","Course Total","","33","3.455","48.5","27.3","9.1","9.1","3.0",".","3.0",".",".",".",".",".",".",".",".","."
"History of Pharmacy","401","001","","10","3.550","60.0",".","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"History of Mathematics","473","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Health, Disease&Healing II","508","001","","14","3.250","14.3","50.0","14.3","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"Dev Public Health-America","509","001","","24","3.891","75.0","20.8",".",".",".",".",".",".",".",".",".",".","4.2",".",".","."
"Race, Amer Med & Pub Health","523","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Women & Health-Amer History","531","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Undergrad Smr-Hist of Sci","555","001","","7","3.286",".","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Byzantine Med & Pharmacy","562","001","","9","3.688","55.6","11.1","22.2",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"Senior Honors Thesis","682","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Smr: Medvl Renaiss&17C Sci","903","001","","9","4.000","77.8",".",".",".",".",".",".","11.1",".",".",".",".","11.1",".",".","."
"Seminar-Special Topics","921","001","","6","3.900","66.7","16.7",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"Seminar:Research and Thesis","925","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"History of Science Colloq","950","001","","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","990","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","016","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","","Course Total","","5","***","","","","","","","","","","","","","","","",""
