"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"URBAN AND REGIONAL PLANNI","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"944
URB R PL","","","","","","","","","","","","","","","","","","",""
"305
Introduction to the City","001","27","3.759","70.4","18.5","7.4",".","3.7",".",".",".",".",".",".",".",".",".",".","."
"306
The Real Estate Process","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"420
Urban & Regional Economics","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"463
Evolution-American Planning","001","19","3.895","89.5","5.3",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"506
Hist Geog-European Urbanztn","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"520
Community Economic Analysis","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"590
Contemp Topics-Urb & Reg Pl","001","17","3.563","23.5","58.8","11.8",".",".",".",".",".",".",".",".",".",".",".",".","5.9"
"601
Site Planning","001","20","3.825","65.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"645
Modern American Communities","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"671
Energy Economics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"751
Intro to Financial Planning","001","18","3.656","33.3","50.0","5.6",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"781
Planning Thought & Practice","001","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812
Planning Effectiveness","001","10","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"814
Envir & Alt Dispute Resolution","001","13","3.731","46.2","53.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"833
Planning & the Legal System","001","18","3.611","38.9","50.0","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"844
Housing and Public Policy","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"932
Smr-Rsch Review & Criticism","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"955
Practical Rsch Design&Inquiry","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","7","",".",".",".",".",".",".",".","71.4",".",".",".","28.6",".",".",".","."
"999","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","007","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","9","3.906","66.7","11.1",".",".",".",".",".",".",".",".",".",".","22.2",".",".","."
