"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","",""
"699","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","113","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","114","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","116","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","141","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","143","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","146","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","163","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","181","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","184","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","39","3.980","92.3","5.1",".",".",".",".",".",".",".",".",".",".",".",".","2.6","."
"940","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","",""
"949
Clin Otolaryng Clerk-LaCros","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"962
Critical Care Surgery-CSC","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"963
Cardiac Surg Clerkship-CSC","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"967
Urology Clerkship-CSC","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
