"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","","",""
"976","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","041","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nephrology Clerkship","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"985
Critical Care Medicine","100","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"990","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","017","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","018","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","020","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","023","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","102","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","232","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","240","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","241","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","250","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","256","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","258","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","281","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","282","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","284","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","27","","",".","",".","",".",".","",".","",".","",".","70.4","",".",".",".","18.5",".",".","11.1","."
