"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","",""
"965","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Neurol Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"966","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Sports Med-CSC","Course Total","6","3.833","66.7","33.3",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"967","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ped Pulmon/Allergy Clrk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"990
Research","070","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"PEDIAT
708","Dept. Total","135","3.642","39.3","53.3","5.9",".","",".","",".","",".","",".",".",".",".",".",".",".",".","1.5"
