"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","",""
"867","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"868","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","064","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"870","064","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"871","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","064","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"873","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","064","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"878","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"878","064","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"878","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Madison/Cap Hlth Ctr","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"883","063","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","064","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"913
Extram Elect-Preventive Med","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"921
Extram Elect-Anesthesiology","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","046","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"923","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","042","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Human Oncology","Course Total","7","3.885","71.4","28.6",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"924","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","046","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","Course Total","10","3.778","70.0","20.0","10.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"925
Extramur Elect-Neurology","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","","","","","Page 371 of 399",""
