"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","",""
"956","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","010","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","016","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","16","3.919","81.3","18.8",".",".",".","",".","",".","",".",".",".",".",".",".",".",".","."
"957
Plastic Surgery-Marshfield","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"959
Emergncy Med Clerk-LaCrosse","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","031","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"961","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"962","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","045","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","6","3.500","16.7","50.0","33.3",".",".","",".","",".","",".",".",".",".",".",".",".",".","."
"963","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","6","3.333","50.0",".","33.3",".","16.7","",".","",".","",".",".",".",".",".",".",".",".","."
"964","004","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","008","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"967","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","008","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","012","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","8","3.889","75.0","25.0",".",".",".","",".","",".","",".",".",".",".",".",".",".",".","."
