"TERM : 1052","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2004-2005","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"NEUROLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","",""
"Indep Rdg & Rsch-4th Yr Med","910
083
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Individualized 4th Yr Clerk","919
006
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"NEUROL
676","2
Dept. Total","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","",""
"Prof Yr 4","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"April 02, 2013","","","","","","","","","","","","","","","","Page 349 of 399"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
