"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"HUMAN ONCOLOGY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"480
H ONCOL","","","","","","","","","","","","","","","","","","","","","","",""
"699
Ind Stdy-Hum Cancer Bio","022","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910
Indep Rdg & Rsch-4th Yr Med","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","011","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","013","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Radiation Oncology-CSC","Course Total","14","3.921","85.7","7.1","7.1",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"990
Rsch in Human Cancer Bio","022","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"H ONCOL
480","Dept. Total","17","3.933","82.4","5.9","5.9",".","",".","",".","",".","",".",".",".",".","5.9",".",".",".","."
