"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Otolaryngology Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"954","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Periph Vasculr Clrk-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"956","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","12","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"957","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery-Marshfield","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"960","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"961","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","044","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"962","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"963","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"964","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","044","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"967","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"June 30, 2016","","","","","","","","","","","","","","","","","","","","","","","","","Page 410 of 435",""
