"TERM : 1164","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2015-2016","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","",""
"PHARMACOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"724
PHMCOL-M","","","","","","","","","","","","","","","","",""
"Pharmacology II","522
001
15","3.400","46.7","13.3","33.3",".",".","6.7",".",".",".",".",".",".",".",".",".   
."
"PHMCOL-M
724","15
Dept. Total","3.400","46.7","13.3","33.3",".",".","6.7",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"724
PHMCOL-M","","","","","","","","","","","","","","","","",""
"Senior","10","3.550","50.0","10.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Undergraduates","10","3.550","50.0","10.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Graduate","5","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
15","3.400","46.7","13.3","33.3",".",".","6.7",".",".",".",".",".",".",".",".",".  
."
"June 30, 2016","","","","","","","","","","","","","","","","","Page 420 of 435"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"","*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","",""
