"PHYSICAL THERAPY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Principles-Pro Practice&Adm","512
001","","39","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations of PT Intervention","534
001","","39","3.731","51.3","43.6","5.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","540
001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","540
002","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Psychosoc Aspects of Hlth Care","Course Total","","39","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","542
001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","542
002","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Med Ethics,Jurisprudence,Regs","Course Total","","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cl Decision Mkng:Neuromus Mech","628
001","","39","3.551","30.8","51.3","15.4","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction II","636
001","","40","3.603","27.5","62.5","7.5",".",".",".",".",".",".",".",".",".","2.5",".",".","."
"Scientific Inquiry-Phy Ther","640
001","","39","3.679","46.2","43.6","10.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Iss in Rehab Rsch II","643
001","","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Medicine II","665
001","","39","3.987","97.4","2.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction II","677
001","","40","3.641","32.5","60.0","5.0",".",".",".",".",".",".",".",".",".","2.5",".",".","."
"Clinical Internship I","700
001","","39","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship V","704
001","","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship VI","705
001","","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","799
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
004","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Independent Study","Course Total","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PHY THER
745","Dept. Total","","528","3.756","46.4","19.7","3.2","0.2",".",".",".",".",".","30.1",".",".","0.4",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Prof Yr 1","","","239","3.772","55.2","23.0","5.0","0.4",".",".",".",".",".","16.3",".",".",".",".",".","."
"Prof Yr 2","","","203","3.733","53.7","23.6","2.5",".",".",".",".",".",".","19.2",".",".","1.0",".",".","."
"Prof Yr 3","","","80","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Prof Yr 4","","","6","3.833","66.7","16.7",".",".",".",".",".",".",".","16.7",".",".",".",".",".","."
"Professionals","","","528","3.756","46.4","19.7","3.2","0.2",".",".",".",".",".","30.1",".",".","0.4",".",".","."
"","Dept. Total","","528","3.756","46.4","19.7","3.2","0.2",".",".",".",".",".","30.1",".",".","0.4",".",".","."
