"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","",""
"812","081","29","3.483","31.0","34.5","34.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","082","29","3.583","27.6","41.4","13.8",".",".",".",".",".",".",".",".",".","13.8",".","3.4","."
"3rd Yr Primary Care Clrkshp","Course Total","58","3.528","29.3","37.9","24.1",".",".",".",".",".",".",".",".",".","6.9",".","1.7","."
"840","041","4","***","","","","","","","","","",".",".",".",".",".",".","."
"840","061","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","062","17","3.765","58.8","35.3","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","063","12","3.938","58.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","33.3","."
"Spec 4th Yr Precept/Clrkshp","Course Total","43","3.857","60.5","18.6","2.3",".",".",".",".","9.3",".",".",".",".",".",".","9.3","."
"852","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"852","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"852","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","Course Total","4","***","","","","","","","","","","","","","","","",""
"853","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"853","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"853","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","Course Total","6","4.000","33.3",".",".",".",".",".",".","66.7",".",".",".",".",".",".",".","."
"854","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"854","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","Course Total","2","***","","","","","","","","","","","","","","","",""
"855","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"855","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"855","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","Course Total","3","***","","","","","","","","","","","","","","","",""
"856","062","3","***","","","","","","","","","",".",".",".",".",".",".","."
"856","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","Course Total","5","***","","","","","","","","","","","","","","","",""
"858","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"858","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","Course Total","2","***","","","","","","","","","","","","","","","",""
"859
Preceptorship-Janesville","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"860","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"860","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-LaCrosse","Course Total","2","***","","","","","","","","","","","","","","","",""
"862","061","3","***","","","","","","","","","",".",".",".",".",".",".","."
"862","062","4","***","","","","","","","","","",".",".",".",".",".",".","."
"862","063","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Marshfield","Course Total","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"863","044","15","3.700","46.7","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"863","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"863","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"863","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","Course Total","18","3.643","38.9","55.6","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"864","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"864","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
