"Term:","","","1124","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","","","","","","","Friday, March 02, 2012",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","","","",""
"","","","","","","Office of the Registrar","","","","","","","","","","",""
"","","","","","","","","","","","","","Facil ID","Comb Enrl","Tot Enrl","Emplid","Instructor Name"
"Subject:","","","","RISK MANAGEMENT AND INSURANCE","","","","(","241",")","","","","","","",""
"A1","300","001","LEC","11:00","12:15","","T","","R","","","","0140 1100","0","177","0000977376","MARTIN HALEK"
"A1","300","301","DIS","12:05","12:55","M","","","","","","","0140 2280","0","27","0004740776","MARC RAGIN"
"A1","300","302","DIS","13:20","14:10","M","","","","","","","0140 2180","0","30","0004740776","MARC RAGIN"
"A1","300","303","DIS","15:30","16:20","M","","","","","","","0140 1190","0","27","0004740776","MARC RAGIN"
"A1","300","304","DIS","17:40","18:30","M","","","","","","","0140 2167","0","13","0004740776","MARC RAGIN"
"A1","300","305","DIS","09:55","10:45","","","","","","F","","0140 1270","0","16","0004920158","VIKRAM DHAR"
"A1","300","306","DIS","11:00","11:50","","","","","","F","","0140 2280","0","28","0004920158","VIKRAM DHAR"
"A1","300","307","DIS","12:05","12:55","","","","","","F","","0140 2190","0","23","0004920158","VIKRAM DHAR"
"A1","300","308","DIS","13:20","14:10","","","","","","F","","0140 2190","0","13","0004920158","VIKRAM DHAR"
"A1","365","001","LEC","17:30","19:00","M","","","","","","","0140 2165","0","7","0002600510","MARJORIE ROSENBERG"
"A1","365","002","LEC","17:30","19:00","M","","","","","","","0140 1070","0","6","0000977376","MARTIN HALEK"
"A1","365","003","LEC","16:00","18:00","","","","R","","","","0140 2280","0","9","0000723355","BRIAN MULLEN"
"A1","399","072","IND","","","","","","","","","","","0","1","0000804986","JUSTIN SYDNOR"
"A1","610","001","LEC","09:30","10:45","M","","W","","","","","0140 1195","0","53","0000804986","JUSTIN SYDNOR"
"A1","615","001","LEC","14:30","15:45","M","","W","","","","","0140 1175","0","56","0004395728","JOHN BRANCAMP"
"A1","640","001","LEC","17:30","20:30","","","","R","","","","0140 2167","0","11","0000573837","DANIEL KAISER"
"JGF","765","031","LEC","13:00","16:30","","","","","","F","S","0140 2335","0","38","0000439406","JOAN SCHMIT"
"A1","799","079","IND","","","","","","","","","","","0","1","0000257377","EDWARD FREES"
"A1","990","017","IND","","","","","","","","","","","0","1","0000439406","JOAN SCHMIT"
"A1","990","039","IND","","","","","","","","","","","0","3","0002601109","MARK BROWNE"
"A1","990","079","IND","","","","","","","","","","","0","1","0000257377","EDWARD FREES"
